date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:36:14	287/287	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Jan%202015%2002:36:14%20GMT	http://docs.opencv.org/robots.txt		(from )
09:36:14	2681/2681	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:36:15%20GMT	http://docs.opencv.org/java/	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/index.html	(from )
09:36:18	1774/1774	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:36:16%20GMT	http://docs.opencv.org/java/overview-frame.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/overview-frame.html	(from http://docs.opencv.org/java/)
09:36:20	11707/11707	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:36:20%20GMT	http://docs.opencv.org/java/allclasses-frame.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/allclasses-frame.html	(from http://docs.opencv.org/java/)
09:36:23	5301/5301	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:36:24%20GMT	http://docs.opencv.org/java/overview-summary.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/overview-summary.html	(from http://docs.opencv.org/java/)
09:36:25	9273/9273	---M--	200	added ('OK')	text/css	etag:%22b01ebe6c-2439-4f78d43e0e757%22	http://docs.opencv.org/java/stylesheet.css	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/stylesheet.css	(from http://docs.opencv.org/java/overview-frame.html)
09:36:28	2799/2799	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:36:26%20GMT	http://docs.opencv.org/java/org/opencv/android/package-frame.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/android/package-frame.html	(from http://docs.opencv.org/java/overview-frame.html)
09:36:29	942/942	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:36:30%20GMT	http://docs.opencv.org/java/org/opencv/calib3d/package-frame.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/calib3d/package-frame.html	(from http://docs.opencv.org/java/overview-frame.html)
09:36:36	3524/3524	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:36:33%20GMT	http://docs.opencv.org/java/org/opencv/core/package-frame.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/core/package-frame.html	(from http://docs.opencv.org/java/overview-frame.html)
09:36:37	1464/1464	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:36:35%20GMT	http://docs.opencv.org/java/org/opencv/features2d/package-frame.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/features2d/package-frame.html	(from http://docs.opencv.org/java/overview-frame.html)
09:36:37	844/844	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:36:38%20GMT	http://docs.opencv.org/java/org/opencv/highgui/package-frame.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/highgui/package-frame.html	(from http://docs.opencv.org/java/overview-frame.html)
09:36:38	1032/1032	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:36:39%20GMT	http://docs.opencv.org/java/org/opencv/imgproc/package-frame.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/imgproc/package-frame.html	(from http://docs.opencv.org/java/overview-frame.html)
09:36:39	2550/2550	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:36:40%20GMT	http://docs.opencv.org/java/org/opencv/ml/package-frame.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/ml/package-frame.html	(from http://docs.opencv.org/java/overview-frame.html)
09:36:51	982/982	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:36:43%20GMT	http://docs.opencv.org/java/org/opencv/objdetect/package-frame.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/objdetect/package-frame.html	(from http://docs.opencv.org/java/overview-frame.html)
09:36:52	722/722	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:36:53%20GMT	http://docs.opencv.org/java/org/opencv/photo/package-frame.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/photo/package-frame.html	(from http://docs.opencv.org/java/overview-frame.html)
09:36:53	732/732	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:36:53%20GMT	http://docs.opencv.org/java/org/opencv/utils/package-frame.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/utils/package-frame.html	(from http://docs.opencv.org/java/overview-frame.html)
09:36:53	1216/1216	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:36:54%20GMT	http://docs.opencv.org/java/org/opencv/video/package-frame.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/video/package-frame.html	(from http://docs.opencv.org/java/overview-frame.html)
09:36:55	12144/12144	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:36:56%20GMT	http://docs.opencv.org/java/org/opencv/video/BackgroundSubtractor.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/video/BackgroundSubtractor.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:36:56	20659/20659	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:36:55%20GMT	http://docs.opencv.org/java/org/opencv/core/Algorithm.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/core/Algorithm.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:36:56	13906/13906	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:36:57%20GMT	http://docs.opencv.org/java/org/opencv/video/BackgroundSubtractorMOG.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/video/BackgroundSubtractorMOG.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:36:58	16809/16809	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:36:58%20GMT	http://docs.opencv.org/java/org/opencv/video/BackgroundSubtractorMOG2.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/video/BackgroundSubtractorMOG2.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:00	12153/12153	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:36:59%20GMT	http://docs.opencv.org/java/org/opencv/android/BaseLoaderCallback.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/android/BaseLoaderCallback.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:02	8054/8054	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:02%20GMT	http://docs.opencv.org/java/org/opencv/android/CameraBridgeViewBase.CvCameraViewFrame.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/android/CameraBridgeViewBase.CvCameraViewFrame.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:02	22511/22511	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:01%20GMT	http://docs.opencv.org/java/org/opencv/android/CameraBridgeViewBase.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/android/CameraBridgeViewBase.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:04	9509/9509	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:03%20GMT	http://docs.opencv.org/java/org/opencv/android/CameraBridgeViewBase.CvCameraViewListener.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/android/CameraBridgeViewBase.CvCameraViewListener.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:04	9753/9753	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:05%20GMT	http://docs.opencv.org/java/org/opencv/android/CameraBridgeViewBase.CvCameraViewListener2.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/android/CameraBridgeViewBase.CvCameraViewListener2.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:06	7768/7768	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:06%20GMT	http://docs.opencv.org/java/org/opencv/android/CameraBridgeViewBase.ListItemAccessor.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/android/CameraBridgeViewBase.ListItemAccessor.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:13	23084/23084	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:10%20GMT	http://docs.opencv.org/java/org/opencv/objdetect/CascadeClassifier.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/objdetect/CascadeClassifier.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:14	9917/9917	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:11%20GMT	http://docs.opencv.org/java/org/opencv/imgproc/CLAHE.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/imgproc/CLAHE.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:15	50037/50037	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:13%20GMT	http://docs.opencv.org/java/org/opencv/utils/Converters.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/utils/Converters.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:16	9830/9830	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:16%20GMT	http://docs.opencv.org/java/org/opencv/core/Core.MinMaxLocResult.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/core/Core.MinMaxLocResult.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:19	27660/27660	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:18%20GMT	http://docs.opencv.org/java/org/opencv/ml/CvANN_MLP.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/ml/CvANN_MLP.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:22	19838/19838	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:20%20GMT	http://docs.opencv.org/java/org/opencv/ml/CvANN_MLP_TrainParams.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/ml/CvANN_MLP_TrainParams.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:23	28604/28604	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:22%20GMT	http://docs.opencv.org/java/org/opencv/ml/CvBoost.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/ml/CvBoost.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:25	15050/15050	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:24%20GMT	http://docs.opencv.org/java/org/opencv/ml/CvBoostParams.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/ml/CvBoostParams.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:28	16611/16611	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:26%20GMT	http://docs.opencv.org/java/org/opencv/ml/CvDTree.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/ml/CvDTree.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:28	16235/16235	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:28%20GMT	http://docs.opencv.org/java/org/opencv/ml/CvDTreeParams.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/ml/CvDTreeParams.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:29	272306/272306	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:00%20GMT	http://docs.opencv.org/java/org/opencv/calib3d/Calib3d.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/calib3d/Calib3d.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:30	16282/16282	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:29%20GMT	http://docs.opencv.org/java/org/opencv/ml/CvERTrees.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/ml/CvERTrees.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:31	8940/8940	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:31%20GMT	http://docs.opencv.org/java/org/opencv/core/CvException.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/core/CvException.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:33	28733/28733	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:32%20GMT	http://docs.opencv.org/java/org/opencv/ml/CvGBTrees.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/ml/CvGBTrees.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:34	14446/14446	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:34%20GMT	http://docs.opencv.org/java/org/opencv/ml/CvGBTreesParams.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/ml/CvGBTreesParams.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:37	21242/21242	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:36%20GMT	http://docs.opencv.org/java/org/opencv/ml/CvNormalBayesClassifier.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/ml/CvNormalBayesClassifier.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:37	20823/20823	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:35%20GMT	http://docs.opencv.org/java/org/opencv/ml/CvKNearest.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/ml/CvKNearest.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:38	15449/15449	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:38%20GMT	http://docs.opencv.org/java/org/opencv/ml/CvParamGrid.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/ml/CvParamGrid.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:42	13266/13266	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:42%20GMT	http://docs.opencv.org/java/org/opencv/ml/CvRTParams.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/ml/CvRTParams.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:45	13163/13163	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:44%20GMT	http://docs.opencv.org/java/org/opencv/ml/CvStatModel.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/ml/CvStatModel.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:45	21597/21597	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:43%20GMT	http://docs.opencv.org/java/org/opencv/ml/CvRTrees.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/ml/CvRTrees.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:50	42881/42881	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:46%20GMT	http://docs.opencv.org/java/org/opencv/ml/CvSVM.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/ml/CvSVM.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:51	28116/28116	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:48%20GMT	http://docs.opencv.org/java/org/opencv/core/CvType.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/core/CvType.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:51	16039/16039	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:47%20GMT	http://docs.opencv.org/java/org/opencv/ml/CvSVMParams.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/ml/CvSVMParams.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:53	24122/24122	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:52%20GMT	http://docs.opencv.org/java/org/opencv/features2d/DescriptorExtractor.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/features2d/DescriptorExtractor.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:59	55878/55878	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:53%20GMT	http://docs.opencv.org/java/org/opencv/features2d/DescriptorMatcher.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/features2d/DescriptorMatcher.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:37:59	12425/12425	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:59%20GMT	http://docs.opencv.org/java/org/opencv/features2d/DMatch.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/features2d/DMatch.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:02	35263/35263	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:00%20GMT	http://docs.opencv.org/java/org/opencv/ml/EM.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/ml/EM.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:06	44836/44836	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:01%20GMT	http://docs.opencv.org/java/org/opencv/features2d/FeatureDetector.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/features2d/FeatureDetector.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:06	35337/35337	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:02%20GMT	http://docs.opencv.org/java/org/opencv/features2d/Features2d.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/features2d/Features2d.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:06	9345/9345	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:04%20GMT	http://docs.opencv.org/java/org/opencv/android/FpsMeter.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/android/FpsMeter.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:07	600333/600333	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:37:14%20GMT	http://docs.opencv.org/java/org/opencv/core/Core.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/core/Core.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:12	37007/37007	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:09%20GMT	http://docs.opencv.org/java/org/opencv/objdetect/HOGDescriptor.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/objdetect/HOGDescriptor.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:13	64151/64151	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:07%20GMT	http://docs.opencv.org/java/org/opencv/features2d/GenericDescriptorMatcher.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/features2d/GenericDescriptorMatcher.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:17	10499/10499	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:16%20GMT	http://docs.opencv.org/java/org/opencv/android/InstallCallbackInterface.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/android/InstallCallbackInterface.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:19	14507/14507	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:18%20GMT	http://docs.opencv.org/java/org/opencv/android/JavaCameraView.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/android/JavaCameraView.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:21	10318/10318	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:20%20GMT	http://docs.opencv.org/java/org/opencv/android/JavaCameraView.JavaCameraSizeAccessor.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/android/JavaCameraView.JavaCameraSizeAccessor.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:22	119541/119541	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:08%20GMT	http://docs.opencv.org/java/org/opencv/highgui/Highgui.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/highgui/Highgui.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:22	14763/14763	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:21%20GMT	http://docs.opencv.org/java/org/opencv/video/KalmanFilter.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/video/KalmanFilter.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:24	19629/19629	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:23%20GMT	http://docs.opencv.org/java/org/opencv/features2d/KeyPoint.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/features2d/KeyPoint.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:25	13039/13039	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:24%20GMT	http://docs.opencv.org/java/org/opencv/android/LoaderCallbackInterface.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/android/LoaderCallbackInterface.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:28	18406/18406	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:27%20GMT	http://docs.opencv.org/java/org/opencv/core/MatOfByte.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/core/MatOfByte.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:33	19534/19534	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:31%20GMT	http://docs.opencv.org/java/org/opencv/core/MatOfDMatch.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/core/MatOfDMatch.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:34	18524/18524	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:33%20GMT	http://docs.opencv.org/java/org/opencv/core/MatOfDouble.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/core/MatOfDouble.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:36	18474/18474	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:35%20GMT	http://docs.opencv.org/java/org/opencv/core/MatOfFloat.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/core/MatOfFloat.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:37	18510/18510	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:36%20GMT	http://docs.opencv.org/java/org/opencv/core/MatOfFloat4.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/core/MatOfFloat4.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:38	134954/134954	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:25%20GMT	http://docs.opencv.org/java/org/opencv/core/Mat.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/core/Mat.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:39	18506/18506	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:38%20GMT	http://docs.opencv.org/java/org/opencv/core/MatOfFloat6.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/core/MatOfFloat6.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:41	18382/18382	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:39%20GMT	http://docs.opencv.org/java/org/opencv/core/MatOfInt.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/core/MatOfInt.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:42	18422/18422	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:40%20GMT	http://docs.opencv.org/java/org/opencv/core/MatOfInt4.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/core/MatOfInt4.html	(from http://docs.opencv.org/java/allclasses-frame.html)
09:38:47	19654/19654	---M--	200	added ('OK')	text/html	date:Wed,%2014%20Jan%202015%2002:38:41%20GMT	http://docs.opencv.org/java/org/opencv/core/MatOfKeyPoint.html	C:/My%20Web%20Sites/OpenCV%20Java%20API/docs.opencv.org/java/org/opencv/core/MatOfKeyPoint.html	(from http://docs.opencv.org/java/allclasses-frame.html)
